date,WETH,WBTC,WETH_price,WBTC_price,WETH_usd_volume,WBTC_usd_volume,daily_volume_usd,fees_usd
2024-10-10,1083.91157342,27387.18186030284,2386.49,60326.39,2586744.1308510955,1652169813.9055548,1654756558.0364058,827378.2790182029
2024-10-11,646.27076771,16390.21212394153,2439.5,62540.0,1576577.5378285449,1025043866.2313032,1026620443.7691318,513310.2218845659
2024-10-12,292.87672917,7486.924312346587,2476.4,63206.22,725279.932116588,473220185.2095271,473945465.14164364,236972.73257082183
2024-10-13,331.39906751,8435.230033566011,2468.91,62870.02,818194.4717661141,530323080.9148958,531141275.3866619,265570.63769333094
2024-10-14,1369.89315159,34609.968509329454,2629.79,66083.99,3602531.3111198656,2287164812.870843,2290767344.181963,1145383.6720909816
2024-10-15,1033.08751634,26163.889931691734,2607.41,67074.14,2693682.7209800794,1754920416.2228818,1757614098.943862,878807.049471931
2024-10-16,427.528736,11012.098823054888,2611.1,67620.01,1116320.2825695998,744638232.5359597,745754552.8185294,372877.2764092647
2024-10-17,500.24882894,12837.759393182354,2605.8,67421.78,1303548.3984518521,865544589.5000741,866848137.898526,433424.06894926296
2024-10-18,422.78284879,10916.262523423942,2642.17,68428.0,1117064.1595874743,746978011.9528536,748095076.1124411,374047.53805622057
2024-10-19,200.0079004,5159.395951657362,2648.2,68378.0,529660.9218392799,352789176.3824271,353318837.3042664,176659.4186521332
2024-10-20,634.67105882,16103.576147941623,2746.91,69031.99,1743384.278183246,1111661907.6089447,1113405291.8871279,556702.6459435639
2024-10-21,644.69967696,16236.284215060063,2666.7,67377.5,1719220.628549232,1093960239.7002094,1095679460.3287587,547839.7301643793
2024-10-22,547.16318807,13952.5874333542,2622.81,67426.0,1435105.0813018768,940767160.2813402,942202265.3626422,471101.1326813211
2024-10-23,460.49664386,11928.169828688846,2524.61,66668.65,1162574.4320553946,795234979.4494165,796397553.8814719,398198.77694073593
2024-10-24,245.45335976,6540.850864273667,2535.82,68198.28,622425.5387466033,446074778.67997754,446697204.21872413,223348.60210936208
2024-10-25,419.52224418,11317.234370919059,2440.62,66698.33,1023894.3795905915,754840632.7589018,755864527.1384925,377932.2635692462
2024-10-26,325.67998564,8841.472535203335,2482.51,67092.76,808503.8211511564,593198794.8509889,594007298.67214,297003.64933607
2024-10-27,249.16430835,6756.500294522803,2507.8,68021.7,624854.2524801301,459588636.08394176,460213490.3364219,230106.74516821097
2024-10-28,646.56926075,17660.234143735834,2567.48,69962.21,1660053.64559041,1235549009.8132167,1237209063.458807,618604.5317294035
2024-10-29,1130.98667654,30894.073889902076,2638.8,72736.42,2984447.642053752,2247124333.966951,2250108781.6090045,1125054.3908045022
2024-10-30,922.26259278,24893.462485236203,2659.19,72344.74,2452471.464094648,1800911071.1941671,1803363542.6582618,901681.7713291309
2024-10-31,442.5965467,12172.65054427953,2518.61,70292.01,1114728.088484087,855640073.7850021,856754801.8734862,428377.40093674307
2024-11-01,605.5851051,16762.645168153762,2511.49,69496.01,1520920.9356075989,1164936956.2324655,1166457877.1680732,583228.9385840365
2024-11-02,255.47425608,7097.655414632803,2494.23,69374.74,637211.5537424184,492397998.9997429,493035210.55348533,246517.60527674266
2024-11-03,543.01611401,15127.52398642162,2457.73,68775.99,1334586.9938857974,1040410438.4148935,1041745025.4087793,520872.51270438964
2024-11-04,672.43623216,18761.43535387181,2398.21,67850.01,1612643.2963284338,1272963576.3745558,1274576219.6708844,637288.1098354422
2024-11-05,436.30750332,12344.10832939999,2422.55,69372.01,1056976.742167866,856335606.4682194,857392583.2103872,428696.29160519363
2024-11-06,1176.24042781,33297.76596782933,2721.87,75571.99,3201573.5332432045,2516378436.7431383,2519580010.2763815,1259790.0051381907
2024-11-07,1512.91961806,40281.00564254898,2895.47,75857.89,4380613.366504188,3055632095.12186,3060012708.488364,1530006.3542441821
2024-11-08,1070.77072826,27819.466708839278,2961.75,76509.78,3171355.204424055,2128461277.6106172,2131632632.8150413,1065816.3164075208
2024-11-09,883.64690049,22266.057770138505,3126.21,76677.46,2762465.776780843,1707304754.0274844,1710067219.8042653,855033.6099021327
2024-11-10,803.41769647,19951.916388390127,3183.21,80370.01,2557447.2455802686,1603535719.6540782,1606093166.8996584,803046.5834498293
2024-11-11,2607.02451275,67437.47460383129,3371.59,88647.99,8789817.776942773,5978196574.305691,5986986392.082634,2993493.196041317
2024-11-12,2382.38982856,63356.71461336623,3243.8,87952.01,7727996.125882928,5572350397.241933,5580078393.367816,2790039.196683908
2024-11-13,762.49918761,20998.0617150559,3187.16,90375.2,2430206.910783088,1897704027.11052,1900134234.021303,950067.1170106515
2024-11-14,411.17772275,11632.662316492277,3058.82,87325.59,1257718.641902155,1015829100.0584548,1017086818.700357,508543.4093501785
2024-11-15,303.5238486,8811.517497239322,3090.01,91032.07,937891.7274124861,802130677.6149148,803068569.3423272,401534.28467116365
2024-11-16,351.72163022,10111.13807348935,3132.87,90586.92,1101898.1436673314,915936855.7721338,917038753.9158012,458519.3769579006
2024-11-17,253.28999899,7383.703914444804,3076.0,89855.99,779120.03689324,663470025.0993131,664249145.1362064,332124.5725681032
2024-11-18,564.09604591,16290.984695286308,3207.8,90464.08,1809507.2960700982,1473748942.7531562,1475558450.0492263,737779.2250246132
2024-11-19,747.48964516,22032.89290814203,3107.44,92310.79,2322779.2229559906,2033873750.3359878,2036196529.5589437,1018098.2647794719
2024-11-20,1256.22094194,37745.99079834045,3069.97,94286.56,3856560.605127542,3558939626.1671743,3562796186.7723017,1781398.093386151
2024-11-21,2764.72868932,81736.71827271933,3355.81,98317.12,9277904.182906948,8036118738.825138,8045396643.008045,4022698.3215040225
2024-11-22,1571.30689478,46447.69084638689,3327.78,98892.0,5228963.658310989,4593305043.180892,4598534006.839203,2299267.0034196014
2024-11-23,2104.00014594,60669.21334695534,3393.91,97672.4,7140787.135307225,5925707673.70916,5932848460.844467,2966424.2304222337
2024-11-24,711.38438994,20559.274957296962,3361.2,97900.04,2391105.211466328,2012753840.6903708,2015144945.901837,1007572.4729509186
2024-11-25,1671.65885096,46740.382029987595,3414.49,93010.01,5707862.43001441,4347323400.012966,4353031262.442981,2176515.6312214904
2024-11-26,860.01811178,23832.764481118997,3324.73,91965.16,2859328.0167783196,2191783998.7484255,2194643326.765204,1097321.663382602
2024-11-27,1059.03412912,28626.0991849291,3653.28,95863.11,3868948.203231514,2744186895.0357685,2748055843.239,1374027.9216195
2024-11-28,526.76372763,13988.28681848243,3578.79,95643.98,1885176.7608049675,1337895424.7011971,1339780601.462002,669890.3007310011
2024-11-29,526.30627957,14195.60431323076,3592.21,97460.0,1890602.6805341498,1383503596.36747,1385394199.0480042,692697.099524002
2024-11-30,561.1861347,14801.640450827772,3703.6,96407.99,2078408.9684749201,1426996404.5669994,1429074813.5354743,714537.4067677371
2024-12-01,487.41712359,12717.453752270598,3707.61,97185.18,1807152.60159352,1235948032.0560935,1237755184.657687,618877.5923288435
2024-12-02,767.89463204,20197.267621101822,3643.42,95840.62,2797762.660267177,1935718651.1123238,1938516413.7725909,969258.2068862955
2024-12-03,1000.92332384,26426.86560790044,3614.51,95849.69,3617847.3632529187,2533006876.1889186,2536624723.5521717,1268312.3617760858
2024-12-04,1183.948389,30457.14432321021,3837.8,98587.32,4543757.1273042,3002688233.6785088,3007231990.805813,1503615.9954029066
2024-12-05,1540.24084182,40142.24977655982,3785.2,96945.63,5830119.634457064,3891615694.2059507,3897445813.840408,1948722.906920204
2024-12-06,686.4159048,17155.681305097303,3998.87,99740.84,2744887.969227576,1711122064.1427011,1713866952.1119287,856933.4760559644
2024-12-07,185.81621343,4623.827003686312,3996.22,99831.99,742562.4684332346,461605851.1937419,462348413.6621752,231174.2068310876
2024-12-08,236.20129271,5911.112584498395,4004.15,101109.59,945785.4062047465,597670169.8624731,598615955.2686778,299307.9776343389
2024-12-09,1059.79800318,27327.43072981695,3712.0,97276.47,3933970.18780416,2658315995.566117,2662249965.753921,1331124.9828769607
2024-12-10,1031.94242951,27209.891599421328,3628.25,96593.0,3744145.1198696573,2628285059.262904,2632029204.382774,1316014.602191387
2024-12-11,555.03028425,14693.009694379345,3831.81,101125.0,2126770.5934919924,1485830605.3441112,1487957375.9376032,743978.6879688016
2024-12-12,757.69987924,19473.51258394239,3881.61,100004.29,2941095.428256776,1947434799.763224,1950375895.1914806,975187.9475957403
2024-12-13,783.0423069,20046.315556680434,3906.8,101424.25,3059189.68459692,2033182520.5996456,2036241710.2842426,1018120.8551421213
2024-12-14,564.77980554,14691.339118644508,3870.29,101420.0,2185861.6335834065,1489995613.412926,1492181475.0465093,746090.7375232547
2024-12-15,665.95030029,17546.520312993096,3959.09,104463.99,2636557.174375136,1832979522.5113077,1835616079.6856828,917808.0398428414
2024-12-16,1269.0895204,33487.557604211164,3986.24,106058.66,5058895.409799296,3551645486.1754465,3556704381.5852456,1778352.1907926227
2024-12-17,795.091269,21293.97265964221,3893.01,106133.74,3095298.2611296903,2260008957.825575,2263104256.0867047,1131552.1280433524
2024-12-18,1038.64103063,28199.341409926616,3626.8,100204.01,3766943.289888884,2825687088.6337004,2829454031.923589,1414727.0159617946
2024-12-19,1388.1073235,38904.4842911779,3417.01,97461.86,4743176.605472735,3791703401.3589797,3796446577.9644523,1898223.2889822263
2024-12-20,1319.74165298,38076.67520914731,3472.21,97805.44,4582420.164893686,3724105972.5677447,3728688392.7326384,1864344.1963663192
2024-12-21,545.34223414,15443.349471007388,3338.92,97291.99,1820854.0924147286,1502514202.2997563,1504335056.392171,752167.5281960855
2024-12-22,281.72672654,8122.314164983023,3281.83,95186.27,924579.2229607683,773132789.1328986,774057368.3558593,387028.68417792965
2024-12-23,894.55890324,25185.720642455402,3422.53,94881.47,3061654.6831059973,2389658197.565513,2392719852.248619,1196359.9261243097
2024-12-24,775.9068828,21656.354972727822,3493.18,98663.58,2710382.4048593035,2136693511.3601294,2139403893.7649887,1069701.9468824943
2024-12-25,462.65776683,13030.505231762376,3497.0,99429.6,1617914.21060451,1295617922.9920404,1297235837.2026448,648617.9186013225
2024-12-26,491.23689412,14014.77277778255,3335.05,95791.6,1638299.603734906,1342497508.0202348,1344135807.6239698,672067.9038119849
2024-12-27,576.51975893,16356.328966116234,3333.51,94299.03,1921834.3815907442,1542385955.8656638,1544307790.2472546,772153.8951236273
2024-12-28,274.01943682,7694.547205033471,3404.0,95300.0,932762.16293528,733290348.6396898,734223110.8026251,367111.55540131254
2024-12-29,324.89864048,9078.614190461634,3356.48,93738.2,1090515.7887983103,851012952.7083308,852103468.4971291,426051.7342485646
2024-12-30,640.46007625,17674.682783111613,3361.84,92792.05,2153124.3027403,1640070048.544632,1642223172.8473723,821111.5864236861
2024-12-31,548.62666047,15252.299786034817,3337.78,93576.0,1831195.0947835569,1427249204.777994,1429080399.8727775,714540.1999363888
2025-01-01,240.80292226,6748.800940550293,3360.38,94591.79,809189.3239040588,638381161.3203357,639190350.6442398,319595.1753221199
2025-01-02,531.0189376,14841.572420564415,3455.67,96984.79,1835026.212096192,1439406784.4782314,1441241810.6903276,720620.9053451639
2025-01-03,523.53112356,14387.910192122958,3609.01,98174.18,1889429.0602392757,1412521285.0253136,1414410714.085553,707205.3570427765
2025-01-04,470.4666328,12699.69530380127,3656.88,98220.5,1720440.020153664,1247370422.5870128,1249090862.6071665,624545.4313035833
2025-01-05,288.12861008,7760.923051799391,3635.99,98363.61,1047632.7449647791,763392408.3072051,764440041.0521699,382220.020526085
2025-01-06,568.59198246,15514.367540950148,3687.45,102235.6,2096654.5057221272,1586120674.169563,1588217328.675285,794108.6643376426
2025-01-07,1136.58527872,31872.6461216416,3381.31,96954.61,3843147.1687887227,3090199974.3917737,3094043121.5605626,1547021.5607802814
2025-01-08,855.63920767,24459.355713185392,3327.29,95060.61,2846959.7792883143,2325121274.3023887,2327968234.081677,1163984.1170408386
2025-01-09,1423.84465617,40506.74518840587,3219.2,92552.49,4583640.717142464,3749000128.9824824,3753583769.699625,1876791.8848498126
2025-01-10,463.94035028,13349.351402743701,3267.04,94726.11,1515711.6819787712,1264532129.4049542,1266047841.086933,633023.9205434665
2025-01-11,214.96658712,6214.251147171888,3282.83,94599.99,705698.7611951496,587868096.3799492,588573795.1411444,294286.8975705722
2025-01-12,272.30332487,7919.019288342381,3267.3,94545.06,889696.653347751,748704153.7574877,749593850.4108354,374796.9252054177
2025-01-13,1225.42990733,36585.04946104009,3137.51,94536.1,3844798.588546949,3458607894.3538327,3462452692.9423795,1731226.3464711898
2025-01-14,850.72697196,25489.80949752825,3225.63,96560.86,2744130.442563335,2461317926.317496,2464062056.7600594,1232031.0283800296
2025-01-15,978.11505474,29046.95431456288,3451.52,100497.35,3375983.673736205,2919141934.184636,2922517917.858372,1461258.9589291862
2025-01-16,720.58350711,21412.832260059236,3308.05,99987.3,2383726.2706952356,2141011283.036221,2143395009.3069162,1071697.5046534583
2025-01-17,1321.12733208,39768.107167731716,3473.63,104077.48,4589107.534533051,4138964378.387454,4143553485.921987,2071776.7429609937
2025-01-18,1023.25567212,31880.01888738266,3307.71,104556.23,3384633.0192280454,3333254587.1935253,3336639220.2127533,1668319.6101063767
2025-01-19,2733.64742264,85928.81959886348,3215.12,101331.57,8789004.501478316,8707302198.199608,8716091202.701086,4358045.601350543
2025-01-20,3368.05233924,106060.19109689638,3284.0,102260.01,11060683.88206416,10845716202.170534,10856776886.052599,5428388.4430263
2025-01-21,2034.6257138,64347.06439466756,3327.54,106143.82,6770298.447698052,6830043220.6360035,6836813519.083701,3418406.7595418505
2025-01-22,1104.52090316,35064.46007884638,3242.6,103706.66,3581519.480586616,3636418039.480495,3639999558.9610815,1819999.779480541
2025-01-23,1984.56071022,63309.12331008005,3338.21,103910.34,6624880.408463506,6578472528.252343,6585097408.660807,3292548.7043304034
2025-01-24,1198.40856596,37358.27290669399,3310.09,104870.5,3966840.2100985367,3917780758.8614516,3921747599.0715504,1960873.7995357753
2025-01-25,525.39990115,16565.26460725113,3318.77,104746.85,1743681.4299395855,1735159287.0260432,1736902968.4559827,868451.4842279913
2025-01-26,460.0819565,14518.03540950989,3232.61,102620.0,1487265.533401465,1489840793.7239048,1491328059.2573063,745664.0296286532
2025-01-27,1383.19395063,44393.82208978195,3182.44,102082.83,4401931.756242937,4531846993.441456,4536248925.197699,2268124.4625988496
2025-01-28,762.93918959,24611.73270156969,3077.72,101335.52,2348113.2025849344,2494042731.4145694,2496390844.617154,1248195.422308577
2025-01-29,450.12121732,14773.041420659323,3113.9,103733.24,1401632.4586127482,1532455451.2191947,1533857083.6778073,766928.5418389037
2025-01-30,834.08881674,27085.572476966565,3247.39,104722.94,2708611.6825933084,2836480781.371021,2839189393.053614,1419594.696526807
2025-01-31,1904.57945414,59575.82155779351,3300.99,102429.56,6286997.732321599,6102325188.803304,6108612186.535625,3054306.093267813
2025-02-01,1219.71886883,38455.61208097154,3117.54,100635.65,3802522.3623322784,3870005517.916424,3873808040.278756,1936904.020139378
2025-02-02,1503.04606085,49083.50497259324,2869.68,97700.59,4313261.219900028,4795487395.090293,4799800656.310193,2399900.3281550966
2025-02-03,572.24341639,21013.091497949696,2879.9,101328.52,1648003.814861561,2129225462.1118257,2130873465.9266872,1065436.7329633436
2025-02-04,529.73918051,18993.259269518145,2731.19,97763.13,1446818.352417107,1856840475.0896075,1858287293.4420245,929143.6467210123
2025-02-05,445.33552732,15759.14043601342,2788.25,96612.43,1241706.78404999,1522528852.234516,1523770559.018566,761885.279509283
2025-02-06,416.71424606,14741.191821470276,2686.64,96554.35,1119561.1620346382,1423326194.5473788,1424445755.7094135,712222.8778547068
2025-02-07,904.76475257,32708.26370101478,2622.1,96506.8,2372383.657713797,3156569863.3410935,3158942246.9988074,1579471.1234994037
2025-02-08,478.82676861,17542.374214298117,2632.46,96444.74,1260492.3152950807,1691869720.0806863,1693130212.3959813,846565.1061979907
2025-02-09,747.55916552,27306.69121224515,2627.18,96462.75,1963972.4884708333,2634078527.7340007,2636042500.2224717,1318021.2501112358
2025-02-10,651.91074232,23884.30191891283,2661.19,97430.82,1734858.348354561,2327067121.0872507,2328801979.435605,1164400.9897178025
2025-02-11,730.07475612,26585.404940009168,2602.59,95778.2,1900085.2595303508,2546302231.425186,2548202316.6847167,1274101.1583423584
2025-02-12,1302.78911885,47370.594274469004,2738.27,97869.99,3567388.3604733897,4636159587.936338,4639726976.296812,2319863.488148406
2025-02-13,801.86169907,28894.757327538464,2675.87,96608.14,2145677.664690441,2791468761.1648617,2793614438.829552,1396807.2194147762
2025-02-14,541.47776964,19341.453231381558,2725.95,97500.48,1476041.326150158,1885800973.957253,1887277015.2834032,943638.5076417016
2025-02-15,283.51944169,10214.420748631283,2693.04,97569.66,763529.1972488376,996617559.5408998,997381088.7381486,498690.5443690743
2025-02-16,327.64848299,11809.011678585384,2661.41,96118.12,872006.9491144158,1135060001.6036713,1135932008.5527856,567966.0042763929
2025-02-17,794.84082219,27910.528067810672,2744.05,95780.0,2181082.9581304695,2673270378.334906,2675451461.2930365,1337725.7306465183
2025-02-18,777.63682314,27726.297555939815,2671.99,95671.74,2077837.8150618486,2652623130.9345098,2654700968.749572,1327350.484374786
2025-02-19,324.25378857,11482.659301221716,2715.5,96644.37,880511.162861835,1109734374.091213,1110614885.2540748,555307.4426270374
2025-02-20,404.17361165,14371.4123873994,2738.04,98305.0,1106643.515642166,1412781694.743298,1413888338.2589402,706944.1691294701
2025-02-21,1052.69883052,37689.502455575894,2663.0,96181.98,2803336.98567476,3625050971.3921514,3627854308.377826,1813927.154188913
2025-02-22,525.67714584,18567.376924352033,2763.22,96551.01,1452561.6029280047,1792698995.0968823,1794151556.6998103,897075.7783499052
2025-02-23,597.01777291,20469.931156006118,2819.69,96258.0,1683405.044096598,1970394633.2148368,1972078038.2589335,986039.0191294668
2025-02-24,1120.3143891,40051.5585708645,2513.52,91552.88,2815932.623290632,3666835535.6513295,3669651468.27462,1834825.7341373102
2025-02-25,1690.29191518,62012.59816994578,2495.7,88680.4,4218461.5327147255,5499302010.750059,5503520472.282774,2751760.236141387
2025-02-26,1252.53799224,45341.5928103138,2336.37,84250.09,2926392.1889297687,3820033275.0122905,3822959667.20122,1911479.83360061
2025-02-27,879.48605962,32190.100483838924,2307.72,84708.58,2029607.5695062662,2726777702.0433083,2728807309.6128144,1364403.6548064072
2025-02-28,1677.56935471,62842.73870429121,2237.59,84349.94,3753712.412405549,5300781239.142641,5304534951.555047,2652267.4757775236
2025-03-01,543.26954474,20875.16003423616,2217.39,86064.53,1204640.4558110286,1796610837.021319,1797815477.47713,898907.738738565
2025-03-02,2238.40023126,85277.95622206536,2518.11,94270.0,5636538.006338119,8039152933.054102,8044789471.06044,4022394.73553022
2025-03-03,1385.18349679,54542.01426482482,2149.01,86220.61,2976773.1864366783,4702645740.541898,4705622513.728334,2352811.2568641673
2025-03-04,1448.90893707,58310.93893771146,2171.51,87281.98,3146320.245936876,5089494206.142552,5092640526.38849,2546320.263194245
2025-03-05,732.82268225,29471.2816111212,2241.59,90606.01,1642687.9963047775,2670275236.3700633,2671917924.3663683,1335958.9621831842
2025-03-06,662.92500842,26581.694444939825,2202.2,89931.89,1459893.453542524,2390542020.8359394,2392001914.289482,1196000.957144741
2025-03-07,946.69806499,38314.68436345475,2141.6,86801.75,2027448.575982584,3325781653.445508,3327809102.0214906,1663904.5510107453
2025-03-08,641.47832196,25314.607068041194,2203.58,86222.45,1413548.8007046168,2182687442.1938286,2184100990.994533,1092050.4954972665
2025-03-09,1222.24162417,49009.99467293612,2020.41,80734.37,2469429.1998893097,3956791043.6228533,3959260472.8227425,1979630.2364113713
2025-03-10,2199.77597075,89539.55883136188,1865.1,78595.86,4102802.1630458245,7037438630.371482,7041541432.534528,3520770.716267264
2025-03-11,1416.42058104,60249.31954163553,1923.43,82932.99,2724385.838189767,4996656215.053265,4999380600.891455,2499690.3004457275
2025-03-12,374.71271945,16225.08416732849,1908.2,83680.12,715026.81125449,1357716990.132148,1358432016.9434025,679216.0084717013
2025-03-13,559.3409831,24462.545377257928,1864.59,81115.78,1042941.603678429,1984298449.061671,1985341390.6653495,992670.6953326748
2025-03-14,287.34609811,12506.507702056957,1911.65,83983.2,549305.1684519815,1050336537.6433898,1050885842.8118418,525442.921405921
2025-03-15,161.64125896,7034.084466377021,1937.17,84338.44,313126.5976195432,593243710.7224704,593556837.3200899,296778.41866004496
2025-03-16,167.4120852,7339.795915386356,1887.0,82574.53,315906.6047724,606080198.0089481,606396104.6137205,303198.0523068603
2025-03-17,187.69623854,8161.942706734679,1926.31,84010.03,361561.1412619874,685685051.6510615,686046612.7923235,343023.30639616173
2025-03-18,259.09530352,11207.851071900892,1931.54,82715.03,500452.94256102084,927057737.6478144,927558190.5903754,463779.0952951877
2025-03-19,574.17512759,24087.05203334114,2056.06,86845.94,1180538.5128326954,2091862675.6644228,2093043214.1772554,1046521.6070886278
2025-03-20,490.62525863,20968.362447097927,1983.79,84223.39,973297.4818176078,1766026568.043283,1766999865.5251007,883499.9327625504
2025-03-21,298.79587294,12748.75952587677,1965.75,84088.79,587357.987231805,1072027762.5319512,1072615120.519183,536307.5602595916
2025-03-22,179.1937705,7577.1788949224265,1980.69,83840.59,354927.309291645,635275149.0858442,635630076.3951358,317815.03819756786
2025-03-23,238.72083261,10085.943482795466,2005.99,86082.5,478871.60300733394,868223229.8577408,868702101.4607481,434351.05073037406
2025-03-24,507.55391059,21433.14569143337,2081.2,87498.16,1056321.1987199078,1875360811.0123477,1876417132.2110677,938208.5661055339
2025-03-25,487.07307899,20598.40970080957,2066.15,87392.87,1006366.0421551885,1800154141.1895895,1801160507.2317448,900580.2536158724
2025-03-26,334.41969929,14313.660408859267,2009.52,86909.17,672023.0741172407,1243988345.7958195,1244660368.8699367,622330.1844349684
2025-03-27,255.7523933,11041.284745705996,2003.66,87232.01,512440.840359478,963153461.3502729,963665902.1906323,481832.9510953162
2025-03-28,206.81132477,9146.129165769351,1896.9,84424.38,392300.401956213,772156284.2199947,772548584.6219509,386274.29231097543
2025-03-29,103.88469587,4639.190491555333,1828.08,82648.54,189909.5348260296,383422320.9089306,383612230.44375664,191806.1152218783
2025-03-30,67.6042173,3104.0746910503462,1807.74,82389.99,122210.847781902,255744682.75489113,255866893.60267302,127933.44680133651
2025-03-31,50.31082462,2280.43070689364,1822.43,82550.01,91687.9561122266,188249577.65837705,188341265.6144893,94170.63280724465
2025-04-01,83.16682578,3714.5198982192596,1904.98,85158.34,158431.13977438438,316322348.4293211,316480779.5690955,158240.38978454776
2025-04-02,97.95253647,4445.949647837773,1795.22,82516.29,175846.3525216734,366863270.4663795,367039116.8189012,183519.5584094506
2025-04-03,94.92507233,4361.8898796595495,1817.23,83213.09,172500.6891902459,362966335.12619925,363138835.8153895,181569.41790769476
2025-04-04,139.54931112,6447.0013724771625,1816.87,83889.87,253542.9568945944,540838107.0269307,541091649.9838253,270545.8249919127
2025-04-05,96.5227436,4451.605975169243,1806.01,83537.99,174321.040169036,371878215.43762845,372052536.4777975,186026.26823889875
2025-04-06,438.38061536,21308.521284507377,1580.76,78430.0,692974.5415364736,1671227324.3439136,1671920298.8854501,835960.1494427251
2025-04-07,349.36535931,17605.102566494068,1553.04,79163.24,542578.3776228024,1393676959.695986,1394219538.0736089,697109.7690368044
2025-04-08,251.86426761,13038.707189532346,1473.41,76322.42,371099.33053925016,995145686.3765073,995516785.7070465,497758.39285352326
2025-04-09,395.55708417,20322.31752193893,1669.51,82615.22,660386.5075926566,1678932732.9848397,1679593119.4924324,839796.5597462162
2025-04-10,236.72283559,12246.90579337788,1522.25,79607.3,360351.3364768775,974943103.565171,975303454.9016479,487651.727450824
2025-04-11,285.84090046,15034.380108745201,1566.85,83423.84,447869.814885751,1254225720.6911423,1254673590.5060282,627336.7952530141
2025-04-12,305.82215737,15946.808917076378,1644.18,85276.9,502826.67470460664,1359894429.3406305,1360397256.015335,680198.6280076676
2025-04-13,268.74202231,14114.673759971833,1597.76,83760.0,429385.2535660256,1182245074.1352408,1182674459.3888068,591337.2296944035
2025-04-14,326.98299586,16849.32489747658,1623.77,84591.58,530945.1791875922,1425311015.0108821,1425841960.1900697,712920.9800950348
2025-04-15,208.68293741,10923.6739431572,1588.78,83643.99,331551.2772982598,913699674.0647016,914031225.3419998,457015.6126709999
2025-04-16,393.15225156,20919.20055820082,1577.14,84030.38,620056.1420253385,1757848372.201827,1758468428.3438523,879234.2141719261
2025-04-17,365.30612963,19383.704330114862,1583.62,84947.91,578506.0930046606,1646605170.9012077,1647183676.9942124,823591.8384971062
2025-04-18,115.41401819,6153.802824101722,1588.6,84474.69,183346.70929663398,519840585.8871175,520023932.59641415,260011.9662982071
2025-04-19,182.39604567,9633.49288910362,1613.27,85077.01,294254.0685980409,819588770.8611975,819883024.9297955,409941.51246489777
2025-04-20,138.56619754,7364.65247957808,1587.36,85179.24,219954.43932709438,627315501.0745764,627535455.5139035,313767.72775695176
2025-04-21,405.65470824,21791.059289580353,1579.57,87516.23,640760.0074946567,1907071356.7305508,1907712116.7380455,953856.0583690228
2025-04-22,314.61257773,16985.652680309515,1756.26,93442.99,552541.4857640897,1587190173.5496352,1587742715.0353992,793871.3575176996
2025-04-23,720.28980755,37467.32860855531,1795.07,93691.08,1292970.6248387785,3510354482.0504446,3511647452.6752834,1755823.7263376417
2025-04-24,269.52989014,14191.25555095685,1769.65,93980.47,476973.5700862511,1333700866.5690336,1334177840.1391199,667088.92006956
2025-04-25,310.50893279,16379.186522102958,1784.6,94638.68,554134.241457034,1550104591.9256146,1550658726.1670716,775329.3630835358
2025-04-26,355.02328393,18594.866258177124,1820.88,94628.0,646454.7972424584,1759595004.278785,1760241459.0760274,880120.7295380137
2025-04-27,224.77945732,11699.852226914978,1791.29,93749.3,402645.1941027428,1096852956.3767204,1097255601.5708232,548627.8007854116
2025-04-28,452.29948125,23828.669840041694,1799.88,95011.18,814084.79031225,2263990039.3327723,2264804124.1230845,1132402.0620615424
2025-04-29,412.07941965,21541.85242710297,1797.81,94256.82,740840.5014409664,2030466506.688008,2031207347.189449,1015603.6735947245
2025-04-30,353.43842431,18667.315488179967,1793.61,94172.0,633930.692226659,1757938434.1528838,1758572364.8451104,879286.1824225553
